index, date, isRise20Pct, isRise40Pct, refMax, refMin, v_scale
391, 10/17/2013, 0, 0, 23380.0, 23127.0, 1.40555555556
392, 10/18/2013, 1, 1, 23339.0, 23179.0, 0.888888888889
393, 10/21/2013, 0, 0, 23530.0, 23383.0, 0.816666666667
394, 10/22/2013, 0, 0, 23378.0, 23270.0, 0.6
395, 10/23/2013, 0, 0, 23530.0, 23097.0, 2.40555555556
396, 10/24/2013, 0, 0, 22960.0, 22756.0, 1.13333333333
397, 10/25/2013, 0, 0, 22822.0, 22625.0, 1.09444444444
398, 10/28/2013, 0, 0, 22849.0, 22744.0, 0.583333333333
399, 10/29/2013, 0, 0, 22998.0, 22768.0, 1.27777777778
400, 10/30/2013, 0, 0, 23088.0, 22954.0, 0.744444444444
401, 10/31/2013, 0, 0, 23266.0, 23133.0, 0.738888888889
402, 11/01/2013, 0, 0, 23355.0, 23191.0, 0.911111111111
403, 11/04/2013, 0, 0, 23390.0, 23178.0, 1.17777777778
404, 11/05/2013, 0, 0, 23344.0, 22969.0, 2.08333333333
405, 11/06/2013, 0, 0, 23123.0, 22950.0, 0.961111111111
406, 11/07/2013, 0, 0, 23103.0, 22814.0, 1.60555555556
407, 11/08/2013, 1, 0, 22790.0, 22670.0, 0.666666666667
408, 11/11/2013, 1, 0, 22960.0, 22686.0, 1.52222222222
409, 11/12/2013, 0, 0, 23104.0, 22855.0, 1.38333333333
410, 11/13/2013, 0, 0, 22773.0, 22475.0, 1.65555555556
411, 11/14/2013, 0, 0, 22654.0, 22506.0, 0.822222222222
412, 11/15/2013, 0, 0, 23042.0, 22686.0, 1.97777777778
413, 11/18/2013, 0, 0, 23705.0, 23402.0, 1.68333333333
414, 11/19/2013, 1, 0, 23908.0, 23672.0, 1.31111111111
415, 11/20/2013, 0, 0, 23877.0, 23738.0, 0.772222222222
416, 11/21/2013, 0, 0, 23735.0, 23539.0, 1.08888888889
417, 11/22/2013, 0, 0, 23795.0, 23681.0, 0.633333333333
418, 11/25/2013, 0, 0, 23960.0, 23723.0, 1.31666666667
419, 11/26/2013, 1, 0, 23778.0, 23693.0, 0.472222222222
420, 11/27/2013, 0, 0, 23874.0, 23651.0, 1.23888888889
421, 11/28/2013, 0, 0, 24020.0, 23921.0, 0.55
422, 11/29/2013, 1, 0, 23941.0, 23851.0, 0.5
423, 12/02/2013, 0, 0, 24165.0, 23880.0, 1.58333333333
424, 12/03/2013, 0, 0, 24015.0, 23875.0, 0.777777777778
425, 12/04/2013, 0, 0, 23854.0, 23613.0, 1.33888888889
426, 12/05/2013, 0, 0, 23709.0, 23581.0, 0.711111111111
427, 12/06/2013, 0, 0, 23861.0, 23625.0, 1.31111111111
428, 12/09/2013, 0, 0, 24048.0, 23794.0, 1.41111111111
429, 12/10/2013, 0, 0, 23848.0, 23752.0, 0.533333333333
430, 12/11/2013, 0, 0, 23764.0, 23347.0, 2.31666666667
431, 12/12/2013, 0, 0, 23342.0, 23164.0, 0.988888888889
432, 12/13/2013, 0, 0, 23328.0, 23050.0, 1.54444444444
433, 12/16/2013, 0, 0, 23222.0, 23005.0, 1.20555555556
434, 12/17/2013, 0, 0, 23259.0, 23063.0, 1.08888888889
435, 12/18/2013, 0, 0, 23240.0, 23009.0, 1.28333333333
436, 12/19/2013, 0, 0, 23415.0, 23038.0, 2.09444444444
437, 12/20/2013, 1, 0, 22930.0, 22710.0, 1.22222222222
438, 12/23/2013, 0, 0, 22996.0, 22859.0, 0.761111111111
439, 12/27/2013, 0, 0, 23295.0, 23093.0, 1.12222222222
440, 12/30/2013, 0, 0, 23398.0, 23233.0, 0.916666666667
441, 01/02/2014, 0, 0, 23512.0, 23193.0, 1.77222222222
442, 01/03/2014, 0, 0, 23171.0, 22807.0, 2.02222222222
443, 01/06/2014, 0, 0, 22802.0, 22585.0, 1.20555555556
444, 01/07/2014, 0, 0, 22784.0, 22626.0, 0.877777777778
445, 01/08/2014, 0, 0, 23055.0, 22750.0, 1.69444444444
446, 01/09/2014, 1, 0, 23026.0, 22722.0, 1.68888888889
447, 01/10/2014, 0, 0, 22961.0, 22723.0, 1.32222222222
448, 01/13/2014, 0, 0, 23165.0, 22757.0, 2.26666666667
449, 01/14/2014, 0, 0, 22883.0, 22604.0, 1.55
450, 01/15/2014, 1, 0, 23028.0, 22816.0, 1.17777777778
451, 01/16/2014, 0, 0, 23120.0, 22924.0, 1.08888888889
452, 01/17/2014, 0, 0, 23291.0, 22855.0, 2.42222222222
453, 01/20/2014, 0, 0, 23109.0, 22878.0, 1.28333333333
454, 01/21/2014, 0, 0, 23184.0, 23010.0, 0.966666666667
455, 01/22/2014, 0, 0, 23139.0, 22940.0, 1.10555555556
456, 01/23/2014, 0, 0, 23148.0, 22708.0, 2.44444444444
457, 01/24/2014, 0, 0, 22631.0, 22490.0, 0.783333333333
458, 01/27/2014, 0, 0, 22038.0, 21888.0, 0.833333333333
459, 01/28/2014, 1, 1, 22007.0, 21897.0, 0.611111111111
460, 01/29/2014, 0, 0, 22249.0, 22100.0, 0.827777777778
461, 02/04/2014, 0, 0, 21595.0, 21406.0, 1.05
462, 02/05/2014, 0, 0, 21545.0, 21167.0, 2.1
463, 02/06/2014, 0, 0, 21388.0, 21236.0, 0.844444444444
464, 02/07/2014, 0, 0, 21649.0, 21406.0, 1.35
465, 02/10/2014, 0, 0, 21655.0, 21532.0, 0.683333333333
466, 02/11/2014, 0, 0, 21998.0, 21535.0, 2.57222222222
467, 02/12/2014, 1, 0, 22185.0, 21967.0, 1.21111111111
468, 02/13/2014, 1, 0, 22272.0, 22119.0, 0.85
469, 02/14/2014, 0, 0, 22410.0, 22239.0, 0.95
470, 02/17/2014, 0, 0, 22587.0, 22466.0, 0.672222222222
471, 02/18/2014, 1, 0, 22606.0, 22447.0, 0.883333333333
472, 02/19/2014, 0, 0, 22721.0, 22534.0, 1.03888888889
473, 02/20/2014, 0, 0, 22751.0, 22298.0, 2.51666666667
474, 02/21/2014, 1, 0, 22690.0, 22470.0, 1.22222222222
475, 02/24/2014, 0, 0, 22642.0, 22257.0, 2.13888888889
476, 02/25/2014, 1, 0, 22556.0, 22293.0, 1.46111111111
477, 02/26/2014, 0, 0, 22514.0, 22283.0, 1.28333333333
478, 02/27/2014, 0, 0, 22666.0, 22378.0, 1.6
479, 02/28/2014, 0, 0, 22937.0, 22663.0, 1.52222222222
480, 03/03/2014, 0, 0, 22707.0, 22420.0, 1.59444444444
481, 03/04/2014, 0, 0, 22733.0, 22460.0, 1.51666666667
482, 03/05/2014, 0, 0, 22813.0, 22454.0, 1.99444444444
483, 03/06/2014, 0, 0, 22720.0, 22494.0, 1.25555555556
484, 03/07/2014, 0, 0, 22770.0, 22533.0, 1.31666666667
485, 03/10/2014, 1, 0, 22369.0, 22125.0, 1.35555555556
486, 03/11/2014, 0, 0, 22280.0, 22137.0, 0.794444444444
487, 03/12/2014, 0, 0, 22049.0, 21869.0, 1.0
488, 03/13/2014, 0, 0, 22026.0, 21740.0, 1.58888888889
489, 03/14/2014, 0, 0, 21635.0, 21471.0, 0.911111111111
490, 03/17/2014, 0, 0, 21539.0, 21404.0, 0.75
491, 03/18/2014, 1, 0, 21590.0, 21456.0, 0.744444444444
492, 03/19/2014, 0, 0, 21610.0, 21478.0, 0.733333333333
493, 03/20/2014, 0, 0, 21450.0, 21113.0, 1.87222222222
494, 03/21/2014, 0, 0, 21422.0, 21153.0, 1.49444444444
495, 03/24/2014, 0, 0, 21868.0, 21569.0, 1.66111111111
496, 03/25/2014, 0, 0, 21843.0, 21719.0, 0.688888888889
497, 03/26/2014, 0, 0, 22005.0, 21885.0, 0.666666666667
498, 03/27/2014, 0, 0, 21937.0, 21722.0, 1.19444444444
499, 03/28/2014, 0, 0, 22107.0, 21919.0, 1.04444444444
500, 03/31/2014, 1, 0, 22201.0, 22021.0, 1.0
501, 04/01/2014, 1, 0, 22404.0, 22201.0, 1.12777777778
502, 04/02/2014, 1, 0, 22570.0, 22415.0, 0.861111111111
503, 04/03/2014, 0, 0, 22750.0, 22542.0, 1.15555555556
504, 04/04/2014, 1, 0, 22600.0, 22487.0, 0.627777777778
505, 04/07/2014, 1, 0, 22515.0, 22318.0, 1.09444444444
506, 04/08/2014, 0, 0, 22640.0, 22365.0, 1.52777777778
507, 04/09/2014, 1, 0, 22962.0, 22675.0, 1.59444444444
508, 04/10/2014, 1, 0, 23218.0, 22761.0, 2.53888888889
509, 04/11/2014, 0, 0, 23246.0, 22994.0, 1.4
510, 04/14/2014, 1, 0, 23115.0, 22965.0, 0.833333333333
511, 04/15/2014, 0, 0, 23121.0, 22708.0, 2.29444444444
512, 04/16/2014, 1, 0, 22885.0, 22619.0, 1.47777777778
513, 04/17/2014, 1, 1, 22836.0, 22678.0, 0.877777777778
514, 04/22/2014, 0, 0, 22827.0, 22642.0, 1.02777777778
515, 04/23/2014, 0, 0, 22822.0, 22500.0, 1.78888888889
516, 04/24/2014, 0, 0, 22577.0, 22484.0, 0.516666666667
517, 04/25/2014, 0, 0, 22569.0, 22206.0, 2.01666666667
518, 04/28/2014, 0, 0, 22216.0, 22117.0, 0.55
519, 04/29/2014, 0, 0, 22231.0, 22123.0, 0.6
520, 04/30/2014, 0, 0, 22315.0, 21868.0, 2.48333333333
521, 05/02/2014, 0, 0, 22095.0, 21872.0, 1.23888888889
522, 05/05/2014, 0, 0, 22170.0, 21697.0, 2.62777777778
523, 05/07/2014, 0, 0, 21769.0, 21505.0, 1.46666666667
524, 05/08/2014, 1, 0, 21774.0, 21581.0, 1.07222222222
525, 05/09/2014, 1, 0, 21752.0, 21526.0, 1.25555555556
526, 05/12/2014, 0, 0, 22280.0, 21638.0, 3.56666666667
527, 05/13/2014, 0, 0, 22250.0, 22124.0, 0.7
528, 05/14/2014, 0, 0, 22550.0, 22214.0, 1.86666666667
529, 05/15/2014, 0, 0, 22680.0, 22473.0, 1.15
530, 05/16/2014, 1, 0, 22588.0, 22413.0, 0.972222222222
531, 05/19/2014, 1, 0, 22685.0, 22419.0, 1.47777777778
532, 05/20/2014, 1, 0, 22809.0, 22632.0, 0.983333333333
533, 05/21/2014, 0, 0, 22836.0, 22591.0, 1.36111111111
534, 05/22/2014, 0, 0, 23022.0, 22856.0, 0.922222222222
535, 05/23/2014, 0, 0, 22980.0, 22892.0, 0.488888888889
536, 05/26/2014, 0, 0, 23149.0, 22885.0, 1.46666666667
537, 05/27/2014, 1, 0, 22990.0, 22894.0, 0.533333333333
538, 05/28/2014, 0, 0, 23217.0, 22962.0, 1.41666666667
539, 05/29/2014, 0, 0, 23197.0, 23077.0, 0.666666666667
540, 05/30/2014, 0, 0, 23034.0, 22846.0, 1.04444444444
541, 06/03/2014, 0, 0, 23230.0, 22995.0, 1.30555555556
542, 06/04/2014, 0, 0, 23128.0, 22976.0, 0.844444444444
543, 06/05/2014, 0, 0, 23068.0, 22927.0, 0.783333333333
544, 06/06/2014, 0, 0, 23134.0, 22875.0, 1.43888888889
545, 06/09/2014, 1, 0, 23050.0, 22923.0, 0.705555555556
546, 06/10/2014, 0, 0, 23266.0, 22961.0, 1.69444444444
547, 06/11/2014, 0, 0, 23145.0, 23046.0, 0.55
548, 06/12/2014, 0, 0, 23186.0, 23003.0, 1.01666666667
549, 06/13/2014, 0, 0, 23370.0, 23013.0, 1.98333333333
550, 06/16/2014, 0, 0, 23302.0, 23183.0, 0.661111111111
551, 06/17/2014, 0, 0, 23213.0, 23085.0, 0.711111111111
552, 06/18/2014, 0, 0, 23278.0, 23115.0, 0.905555555556
553, 06/19/2014, 1, 0, 23346.0, 23140.0, 1.14444444444
554, 06/20/2014, 0, 0, 23313.0, 23187.0, 0.7
555, 06/23/2014, 0, 0, 23477.0, 22799.0, 3.76666666667
556, 06/24/2014, 0, 0, 22943.0, 22830.0, 0.627777777778
557, 06/25/2014, 1, 0, 22949.0, 22820.0, 0.716666666667
558, 06/26/2014, 1, 0, 23179.0, 22923.0, 1.42222222222
559, 06/27/2014, 0, 0, 23298.0, 23155.0, 0.794444444444
560, 06/30/2014, 1, 0, 23255.0, 22841.0, 2.3
561, 07/02/2014, 1, 0, 23496.0, 23283.0, 1.18333333333
562, 07/03/2014, 1, 0, 23616.0, 23514.0, 0.566666666667
563, 07/04/2014, 0, 0, 23639.0, 23519.0, 0.666666666667
564, 07/07/2014, 0, 0, 23597.0, 23442.0, 0.861111111111
565, 07/08/2014, 1, 0, 23579.0, 23481.0, 0.544444444444
566, 07/09/2014, 0, 0, 23457.0, 23139.0, 1.76666666667
567, 07/10/2014, 0, 0, 23291.0, 23179.0, 0.622222222222
568, 07/11/2014, 0, 0, 23340.0, 23105.0, 1.30555555556
569, 07/14/2014, 0, 0, 23497.0, 23244.0, 1.40555555556
570, 07/15/2014, 0, 0, 23495.0, 23395.0, 0.555555555556
571, 07/16/2014, 0, 0, 23588.0, 23439.0, 0.827777777778
572, 07/17/2014, 0, 0, 23620.0, 23422.0, 1.1
573, 07/18/2014, 0, 0, 23484.0, 23244.0, 1.33333333333
574, 07/21/2014, 0, 0, 23494.0, 23385.0, 0.605555555556
575, 07/22/2014, 0, 0, 23785.0, 23394.0, 2.17222222222
576, 07/23/2014, 1, 0, 23976.0, 23828.0, 0.822222222222
577, 07/24/2014, 1, 0, 24142.0, 24003.0, 0.772222222222
578, 07/25/2014, 1, 1, 24214.0, 24094.0, 0.666666666667
579, 07/28/2014, 0, 0, 24500.0, 24206.0, 1.63333333333
580, 07/29/2014, 0, 0, 24654.0, 24427.0, 1.26111111111
581, 07/30/2014, 0, 0, 24920.0, 24690.0, 1.27777777778
582, 07/31/2014, 0, 0, 24875.0, 24652.0, 1.23888888889
583, 08/01/2014, 0, 0, 24720.0, 24516.0, 1.13333333333
584, 08/04/2014, 0, 0, 24668.0, 24549.0, 0.661111111111
585, 08/05/2014, 0, 0, 24680.0, 24441.0, 1.32777777778
586, 08/06/2014, 0, 0, 24527.0, 24360.0, 0.927777777778
587, 08/07/2014, 0, 0, 24468.0, 24348.0, 0.666666666667
588, 08/08/2014, 0, 0, 24475.0, 24142.0, 1.85
589, 08/11/2014, 1, 0, 24614.0, 24473.0, 0.783333333333
590, 08/12/2014, 1, 0, 24606.0, 24496.0, 0.611111111111
591, 08/13/2014, 1, 1, 24753.0, 24575.0, 0.988888888889
592, 08/14/2014, 0, 0, 24955.0, 24698.0, 1.42777777778
593, 08/15/2014, 0, 0, 24972.0, 24838.0, 0.744444444444
594, 08/18/2014, 1, 0, 24934.0, 24726.0, 1.15555555556
595, 08/19/2014, 0, 0, 25099.0, 24873.0, 1.25555555556
596, 08/20/2014, 0, 0, 25162.0, 25066.0, 0.533333333333
597, 08/21/2014, 0, 0, 25147.0, 24916.0, 1.28333333333
598, 08/22/2014, 0, 0, 25158.0, 25060.0, 0.544444444444
599, 08/25/2014, 0, 0, 25260.0, 24975.0, 1.58333333333
600, 08/26/2014, 0, 0, 25171.0, 25093.0, 0.433333333333
601, 08/27/2014, 0, 0, 25182.0, 24913.0, 1.49444444444
602, 08/28/2014, 0, 0, 25056.0, 24888.0, 0.933333333333
603, 08/29/2014, 1, 0, 24708.0, 24591.0, 0.65
604, 09/01/2014, 0, 0, 24851.0, 24629.0, 1.23333333333
605, 09/02/2014, 0, 0, 24773.0, 24538.0, 1.30555555556
606, 09/03/2014, 0, 0, 25248.0, 24650.0, 3.32222222222
607, 09/04/2014, 0, 0, 25305.0, 25184.0, 0.672222222222
608, 09/05/2014, 0, 0, 25267.0, 25141.0, 0.7
609, 09/08/2014, 0, 0, 25240.0, 25022.0, 1.21111111111
610, 09/10/2014, 0, 0, 24965.0, 24636.0, 1.82777777778
611, 09/11/2014, 1, 0, 24739.0, 24565.0, 0.966666666667
612, 09/12/2014, 0, 0, 24686.0, 24502.0, 1.02222222222
613, 09/15/2014, 0, 0, 24488.0, 24297.0, 1.06111111111
614, 09/17/2014, 0, 0, 24485.0, 24379.0, 0.588888888889
615, 09/18/2014, 0, 0, 24338.0, 24081.0, 1.42777777778
616, 09/19/2014, 0, 0, 24418.0, 24138.0, 1.55555555556
617, 09/22/2014, 0, 0, 24080.0, 23960.0, 0.666666666667
618, 09/23/2014, 0, 0, 24006.0, 23841.0, 0.916666666667
619, 09/24/2014, 0, 0, 23992.0, 23800.0, 1.06666666667
620, 09/25/2014, 0, 0, 24047.0, 23757.0, 1.61111111111
621, 09/26/2014, 1, 0, 23708.0, 23578.0, 0.722222222222
622, 09/29/2014, 0, 0, 23426.0, 23153.0, 1.51666666667
623, 09/30/2014, 0, 0, 23145.0, 22824.0, 1.78333333333
624, 10/03/2014, 0, 0, 23100.0, 22530.0, 3.16666666667
625, 10/06/2014, 0, 0, 23395.0, 22922.0, 2.62777777778
626, 10/07/2014, 1, 0, 23461.0, 23158.0, 1.68333333333
627, 10/08/2014, 0, 0, 23248.0, 23135.0, 0.627777777778
628, 10/09/2014, 0, 0, 23527.0, 23386.0, 0.783333333333
629, 10/10/2014, 0, 0, 23195.0, 23015.0, 1.0
630, 10/13/2014, 0, 0, 23148.0, 22817.0, 1.83888888889
631, 10/14/2014, 0, 0, 23405.0, 23016.0, 2.16111111111
632, 10/15/2014, 0, 0, 23227.0, 22949.0, 1.54444444444
633, 10/16/2014, 0, 0, 23020.0, 22813.0, 1.15
634, 10/17/2014, 1, 0, 23137.0, 22874.0, 1.46111111111
635, 10/20/2014, 0, 0, 23290.0, 23049.0, 1.33888888889
636, 10/21/2014, 1, 1, 23223.0, 22921.0, 1.67777777778
637, 10/22/2014, 0, 0, 23460.0, 23188.0, 1.51111111111
638, 10/23/2014, 1, 1, 23431.0, 23278.0, 0.85
639, 10/24/2014, 1, 0, 23378.0, 23141.0, 1.31666666667
640, 10/27/2014, 1, 1, 23293.0, 23026.0, 1.48333333333
641, 10/28/2014, 1, 0, 23496.0, 23194.0, 1.67777777778
642, 10/29/2014, 0, 0, 23889.0, 23704.0, 1.02777777778
643, 10/30/2014, 0, 0, 23870.0, 23699.0, 0.95
644, 10/31/2014, 0, 0, 24080.0, 23876.0, 1.13333333333
645, 11/03/2014, 0, 0, 24087.0, 23910.0, 0.983333333333
646, 11/04/2014, 0, 0, 24032.0, 23778.0, 1.41111111111
647, 11/05/2014, 0, 0, 23888.0, 23662.0, 1.25555555556
648, 11/06/2014, 0, 0, 23797.0, 23629.0, 0.933333333333
649, 11/07/2014, 0, 0, 23848.0, 23397.0, 2.50555555556
650, 11/10/2014, 0, 0, 24199.0, 23925.0, 1.52222222222
651, 11/11/2014, 0, 0, 23937.0, 23759.0, 0.988888888889
652, 11/12/2014, 0, 0, 24015.0, 23785.0, 1.27777777778
653, 11/13/2014, 0, 0, 24095.0, 23835.0, 1.44444444444
654, 11/14/2014, 0, 0, 24071.0, 23961.0, 0.611111111111
655, 11/17/2014, 0, 0, 24343.0, 23816.0, 2.92777777778
656, 11/18/2014, 0, 0, 23869.0, 23511.0, 1.98888888889
657, 11/19/2014, 0, 0, 23531.0, 23353.0, 0.988888888889
658, 11/20/2014, 0, 0, 23432.0, 23257.0, 0.972222222222
659, 11/21/2014, 0, 0, 23481.0, 23282.0, 1.10555555556
660, 11/24/2014, 0, 0, 23980.0, 23844.0, 0.755555555556
661, 11/25/2014, 1, 1, 23948.0, 23846.0, 0.566666666667
662, 11/26/2014, 0, 0, 24117.0, 23855.0, 1.45555555556
663, 11/27/2014, 0, 0, 24252.0, 24007.0, 1.36111111111
664, 11/28/2014, 0, 0, 24161.0, 23934.0, 1.26111111111
665, 12/01/2014, 0, 0, 23990.0, 23365.0, 3.47222222222
666, 12/02/2014, 0, 0, 23808.0, 23296.0, 2.84444444444
667, 12/03/2014, 0, 0, 23948.0, 23403.0, 3.02777777778
668, 12/04/2014, 0, 0, 23873.0, 23461.0, 2.28888888889
669, 12/05/2014, 0, 0, 24216.0, 23827.0, 2.16111111111
670, 12/08/2014, 0, 0, 24226.0, 24036.0, 1.05555555556
671, 12/09/2014, 0, 0, 23957.0, 23442.0, 2.86111111111
672, 12/10/2014, 0, 0, 23674.0, 23362.0, 1.73333333333
673, 12/11/2014, 1, 1, 23365.0, 23149.0, 1.2
674, 12/12/2014, 0, 0, 23428.0, 23259.0, 0.938888888889
675, 12/15/2014, 0, 0, 23066.0, 22845.0, 1.22777777778
676, 12/16/2014, 0, 0, 22906.0, 22641.0, 1.47222222222
677, 12/17/2014, 0, 0, 22702.0, 22532.0, 0.944444444444
678, 12/18/2014, 0, 0, 22911.0, 22732.0, 0.994444444444
679, 12/19/2014, 0, 0, 23187.0, 23063.0, 0.688888888889
680, 12/22/2014, 0, 0, 23497.0, 23245.0, 1.4
681, 12/23/2014, 0, 0, 23509.0, 23356.0, 0.85
682, 12/29/2014, 0, 0, 23937.0, 23761.0, 0.977777777778
683, 12/30/2014, 0, 0, 23911.0, 23570.0, 1.89444444444
684, 01/02/2015, 0, 0, 23834.0, 23647.0, 1.03888888889
685, 01/05/2015, 0, 0, 24031.0, 23620.0, 2.28333333333
686, 01/06/2015, 0, 0, 23582.0, 23296.0, 1.58888888889
687, 01/07/2015, 0, 0, 23700.0, 23319.0, 2.11666666667
688, 01/08/2015, 0, 0, 23915.0, 23730.0, 1.02777777778
689, 01/09/2015, 0, 0, 24187.0, 23981.0, 1.14444444444
690, 01/12/2015, 0, 0, 24119.0, 23920.0, 1.10555555556
691, 01/13/2015, 0, 0, 24260.0, 23930.0, 1.83333333333
692, 01/14/2015, 0, 0, 24337.0, 24074.0, 1.46111111111
693, 01/15/2015, 1, 1, 24298.0, 24111.0, 1.03888888889
694, 01/16/2015, 1, 0, 24285.0, 24119.0, 0.922222222222
695, 01/19/2015, 0, 0, 24147.0, 23628.0, 2.88333333333
696, 01/20/2015, 1, 0, 23927.0, 23743.0, 1.02222222222
697, 01/21/2015, 0, 0, 24379.0, 23986.0, 2.18333333333
698, 01/22/2015, 1, 0, 24599.0, 24404.0, 1.08333333333
699, 01/23/2015, 1, 1, 24888.0, 24762.0, 0.7
700, 01/26/2015, 0, 0, 24896.0, 24783.0, 0.627777777778
701, 01/27/2015, 0, 0, 25020.0, 24703.0, 1.76111111111
702, 01/28/2015, 0, 0, 25002.0, 24737.0, 1.47222222222
703, 01/29/2015, 0, 0, 24731.0, 24574.0, 0.872222222222
704, 01/30/2015, 0, 0, 24772.0, 24510.0, 1.45555555556
705, 02/02/2015, 1, 0, 24496.0, 24367.0, 0.716666666667
706, 02/03/2015, 0, 0, 24617.0, 24319.0, 1.65555555556
707, 02/04/2015, 0, 0, 24846.0, 24647.0, 1.10555555556
708, 02/05/2015, 0, 0, 25174.0, 24650.0, 2.91111111111
709, 02/06/2015, 0, 0, 24854.0, 24662.0, 1.06666666667
710, 02/09/2015, 0, 0, 24681.0, 24440.0, 1.33888888889
711, 02/10/2015, 0, 0, 24583.0, 24421.0, 0.9
712, 02/11/2015, 0, 0, 24574.0, 24262.0, 1.73333333333
713, 02/12/2015, 0, 0, 24569.0, 24255.0, 1.74444444444
714, 02/13/2015, 1, 0, 24734.0, 24532.0, 1.12222222222
715, 02/16/2015, 1, 0, 24800.0, 24714.0, 0.477777777778
716, 02/17/2015, 0, 0, 24892.0, 24692.0, 1.11111111111
717, 02/23/2015, 0, 0, 24986.0, 24682.0, 1.68888888889
718, 02/24/2015, 1, 0, 24803.0, 24691.0, 0.622222222222
719, 02/25/2015, 1, 0, 24900.0, 24699.0, 1.11666666667
720, 02/26/2015, 0, 0, 24950.0, 24738.0, 1.17777777778
721, 02/27/2015, 0, 0, 25048.0, 24771.0, 1.53888888889
722, 03/02/2015, 0, 0, 24987.0, 24622.0, 2.02777777778
723, 03/03/2015, 0, 0, 24869.0, 24607.0, 1.45555555556
724, 03/04/2015, 0, 0, 24640.0, 24397.0, 1.35
725, 03/05/2015, 1, 0, 24338.0, 24093.0, 1.36111111111
726, 03/06/2015, 0, 0, 24232.0, 24074.0, 0.877777777778
727, 03/09/2015, 0, 0, 24170.0, 23896.0, 1.52222222222
728, 03/10/2015, 0, 0, 24111.0, 23862.0, 1.38333333333
729, 03/11/2015, 0, 0, 23870.0, 23678.0, 1.06666666667
730, 03/12/2015, 0, 0, 23835.0, 23650.0, 1.02777777778
731, 03/13/2015, 0, 0, 23885.0, 23739.0, 0.811111111111
732, 03/16/2015, 0, 0, 23928.0, 23680.0, 1.37777777778
733, 03/17/2015, 0, 0, 24045.0, 23769.0, 1.53333333333
734, 03/18/2015, 0, 0, 24221.0, 23925.0, 1.64444444444
735, 03/19/2015, 1, 1, 24476.0, 24250.0, 1.25555555556
736, 03/20/2015, 0, 0, 24532.0, 24397.0, 0.75
737, 03/23/2015, 0, 0, 24569.0, 24433.0, 0.755555555556
738, 03/24/2015, 0, 0, 24486.0, 24315.0, 0.95
739, 03/25/2015, 1, 0, 24647.0, 24419.0, 1.26666666667
740, 03/26/2015, 0, 0, 24620.0, 24420.0, 1.11111111111
741, 03/27/2015, 1, 1, 24577.0, 24459.0, 0.655555555556
742, 03/30/2015, 0, 0, 24882.0, 24699.0, 1.01666666667
743, 03/31/2015, 1, 0, 25054.0, 24924.0, 0.722222222222
744, 04/01/2015, 0, 0, 25114.0, 24900.0, 1.18888888889
745, 04/02/2015, 0, 0, 25333.0, 25165.0, 0.933333333333
746, 04/08/2015, 1, 0, 26119.0, 25626.0, 2.73888888889
747, 04/09/2015, 0, 0, 27999.0, 26761.0, 6.87777777778
748, 04/10/2015, 1, 0, 27630.0, 26914.0, 3.97777777778
749, 04/13/2015, 1, 0, 27993.0, 27245.0, 4.15555555556
750, 04/14/2015, 0, 0, 27918.0, 27549.0, 2.05
751, 04/15/2015, 0, 0, 27862.0, 27551.0, 1.72777777778
752, 04/16/2015, 0, 0, 27830.0, 27501.0, 1.82777777778
753, 04/17/2015, 0, 0, 27994.0, 27763.0, 1.28333333333
754, 04/20/2015, 0, 0, 27931.0, 27031.0, 5.0
755, 04/21/2015, 0, 0, 27863.0, 27439.0, 2.35555555556
756, 04/22/2015, 0, 0, 28093.0, 27786.0, 1.70555555556
757, 04/23/2015, 0, 0, 28215.0, 27910.0, 1.69444444444
758, 04/24/2015, 1, 1, 27961.0, 27606.0, 1.97222222222
759, 04/27/2015, 0, 0, 28621.0, 28149.0, 2.62222222222
760, 04/28/2015, 1, 0, 28510.0, 28265.0, 1.36111111111
761, 04/29/2015, 0, 0, 28490.0, 28246.0, 1.35555555556
762, 04/30/2015, 0, 0, 28288.0, 27967.0, 1.78333333333
763, 05/04/2015, 0, 0, 28358.0, 27997.0, 2.00555555556
764, 05/05/2015, 1, 0, 28298.0, 27557.0, 4.11666666667
765, 05/06/2015, 0, 0, 28033.0, 27540.0, 2.73888888889
766, 05/07/2015, 0, 0, 27576.0, 27244.0, 1.84444444444
767, 05/08/2015, 0, 0, 27593.0, 27331.0, 1.45555555556
768, 05/11/2015, 0, 0, 27832.0, 27533.0, 1.66111111111
769, 05/12/2015, 0, 0, 27627.0, 27467.0, 0.888888888889
770, 05/13/2015, 0, 0, 27476.0, 27177.0, 1.66111111111
771, 05/14/2015, 1, 1, 27300.0, 27155.0, 0.805555555556
772, 05/15/2015, 1, 0, 27930.0, 27271.0, 3.66111111111
773, 05/18/2015, 0, 0, 27794.0, 27365.0, 2.38333333333
774, 05/19/2015, 0, 0, 27696.0, 27467.0, 1.27222222222
775, 05/20/2015, 0, 0, 27719.0, 27431.0, 1.6
776, 05/21/2015, 1, 0, 27580.0, 27380.0, 1.11111111111
777, 05/22/2015, 0, 0, 28060.0, 27703.0, 1.98333333333
778, 05/26/2015, 0, 0, 28560.0, 28345.0, 1.19444444444
779, 05/27/2015, 0, 0, 28395.0, 28040.0, 1.97222222222
780, 05/28/2015, 0, 0, 28179.0, 27571.0, 3.37777777778
781, 05/29/2015, 0, 0, 27315.0, 27005.0, 1.72222222222
